user_id,item_id,rating,timestamp
27,305,3,888801465
59,306,4,890704999
48,307,4,882827532
176,308,3,890116671
116,309,5,882165296
177,310,5,891299752
4,306,3,880605697
76,311,4,875314001
99,125,4,883956189
126,312,2,880309089
128,273,5,879528710
68,313,2,886474216
178,314,3,880579371
143,315,3,875239422
46,316,4,879641067
167,317,4,888106106
31,318,4,882075994
179,21,3,889737542
66,233,2,875653665
71,319,4,878181739
109,313,3,875310745
69,119,5,888905550
104,320,5,878955442
29,321,2,876861185
59,92,4,882139901
53,322,5,888205921
110,323,4,875636198
125,302,5,879454956
98,324,5,886432749
180,325,3,881260203
104,59,4,878870518
151,54,2,874786926
92,69,4,879968827
181,216,4,889179478
36,326,1,878962955
19,327,4,875086354
83,328,4,878089963
42,271,3,884114275
61,329,5,883327734
36,330,2,878961814
21,331,3,887038665
43,25,5,875334088
82,181,3,880245642
82,332,4,880233810
171,121,4,880434463
66,333,3,875660408
59,334,3,882774224
104,310,4,878956338
12,61,5,875806672
182,335,2,881009697
47,84,1,885678886
73,289,3,891904214
183,336,2,879216672
137,35,4,879517412
101,337,2,891451610
103,338,2,881705026
83,339,5,878089921
184,23,5,881433689
42,340,2,884112077
185,147,4,882049932
186,99,4,891679939
131,79,4,891438875
163,341,4,891436202
36,342,1,878961586
64,343,5,893264301
117,60,4,887431883
16,344,4,879468375
23,345,3,879737314
157,346,4,879465242
71,347,2,877563913
139,201,4,892668197
69,348,3,888906655
187,254,4,890595859
16,349,3,879544791
188,350,4,884402860
54,351,3,880037334
7,266,4,881171009
39,258,3,891352178
189,352,3,886977926
190,79,4,888625753
101,31,5,891457067
177,136,5,891299514
135,353,3,884150257
191,354,4,875244204
54,355,5,880036515
52,241,4,885852757
33,356,5,880473582
64,63,4,893266205
23,357,3,877618584
94,96,3,886121516
13,358,5,884129962
157,119,4,879465653
160,359,4,889909024
28,360,2,875746985
59,77,4,882397650
6,22,3,884183063
192,361,4,889655435
11,362,4,879376178
44,363,2,884923505
129,364,5,880934806
28,365,3,875747688
73,366,3,891904596
66,367,4,875653723
74,368,3,879362356
142,102,4,879283480
16,114,4,879468459
116,369,2,882164603
54,80,3,880036854
193,370,2,889402389
182,371,4,880125101
15,171,4,888103872
144,372,3,889127811
91,373,2,891720862
194,86,2,881200457
115,198,3,874953794
92,374,1,879966954
91,375,1,891723593
195,301,3,885613067
68,77,4,886474580
179,376,4,879365491
128,310,2,879524293
196,87,4,881014015
144,268,3,889123257
38,377,4,889174849
38,378,3,874787526
20,359,4,892079140
36,379,1,878962006
172,380,1,874951293
69,381,3,888905229
94,382,5,886123656
40,383,5,877886722
173,5,3,891409070
38,384,3,874792945
24,67,4,887736584
191,385,4,875246759
197,386,4,883681514
109,387,2,876518557
178,388,3,880572642
86,389,3,884208173
198,390,4,880484286
36,391,1,878962918
140,392,4,881368891
20,393,3,892335501
81,394,4,891382309
144,395,4,889124890
92,37,5,879966839
199,396,2,887855283
4,7,4,880606634
81,360,3,891382310
35,87,3,886890787
9,308,3,886323684
21,93,5,874781742
172,13,2,874951382
200,53,4,888605273
201,243,3,891700453
202,101,3,886374129
76,397,2,890780576
31,249,4,882078228
54,317,3,880036783
81,338,2,891382392
24,398,3,887738760
53,364,3,888203053
91,399,4,891721462
115,400,4,875216933
114,401,3,891352136
118,402,5,892679480
96,243,2,884714249
11,296,4,879373613
38,14,3,874791871
36,401,1,878963121
203,403,3,880147407
48,301,4,882824291
204,277,4,889070087
205,357,4,891271203
60,242,4,879024127
24,404,5,887737293
206,405,2,884050393
101,236,4,891447062
142,363,3,877122695
71,309,3,881059677
105,406,3,891390544
101,407,1,891448072
59,408,4,882141924
198,364,5,880485043
101,225,4,891448800
181,409,5,889179253
207,195,5,888513447
118,26,3,892679460
137,410,5,879519556
84,195,2,885848102
71,411,2,881059117
164,412,3,882126156
40,209,4,877892210
3,413,3,878887112
132,414,3,889242857
96,415,1,884714492
76,416,4,875313859
101,30,1,891449406
10,32,5,883600680
65,417,4,879988184
6,53,4,884125629
208,330,1,881703044
209,196,1,879633567
210,114,5,875384647
211,418,5,879297545
212,419,4,891034835
135,337,4,884151119
40,50,5,877891747
207,53,4,888513664
44,420,1,884923445
59,421,1,883670672
38,422,4,874790826
4,323,2,880607205
64,216,5,893265263
213,1,5,883888671
11,88,4,879373008
38,423,4,874792907
139,185,4,891544052
214,180,4,876504354
71,65,3,878183043
201,314,5,891700751
61,258,5,883326122
118,308,4,892683275
56,18,5,881105817
117,178,5,875072442
59,424,4,882397582
215,360,4,877556988
119,245,1,879455311
216,95,4,883524249
201,425,3,891702304
4,376,4,880604077
217,426,4,878746946
39,427,4,891352134
48,112,4,882826915
48,364,3,882823833
25,161,3,880572658
20,428,3,892333865
34,13,5,884238887
178,188,2,880563471
182,140,5,880124306
101,239,2,891448850
115,429,3,876252497
94,430,4,886123530
120,431,3,875506839
56,432,5,881108147
44,433,2,884923372
55,226,4,879876702
159,41,3,877135677
116,188,4,882164406
66,144,3,875654798
36,365,2,878963418
104,180,1,878955115
66,434,2,876175582
57,435,5,881105561
44,436,4,884922831
218,301,5,878945579
219,437,5,875072583
113,10,4,880129731
110,438,1,878844423
176,439,3,890116254
144,331,4,889127921
167,275,4,888105940
81,440,5,891383866
220,441,4,879434819
110,442,2,875635723
3,443,5,878887983
221,51,4,884365485
74,407,5,879362183
38,316,4,874792547
71,320,5,878183043
54,444,4,880035887
23,260,4,878192311
117,199,5,889751711
24,445,3,887741461
222,165,4,879525778
71,446,3,878183512
36,402,4,878962623
13,229,5,884129542
20,447,4,892336358
4,448,4,880606243
81,87,5,891384789
223,165,5,883108324
177,103,4,891298336
174,196,4,891732335
76,449,4,892864663
224,419,4,888550774
202,450,2,886892127
106,2,4,888065432
12,221,5,877531406
3,327,4,878887227
20,200,4,892078890
63,99,3,891548959
119,87,3,879456204
109,451,4,876514002
91,452,3,891722678
218,137,4,878945840
39,453,5,891352010
109,337,2,875744501
130,398,5,877717956
193,454,3,889402298
33,455,4,880474293
66,59,4,875640800
181,456,5,889179032
118,457,5,892679308
225,30,4,884534968
20,187,3,891227851
201,70,2,891702486
24,359,5,887738760
38,240,5,874787441
140,458,3,881368302
17,459,4,879270511
103,432,3,880838306
97,414,2,879790874
42,131,3,886013700
36,460,2,878962623
137,434,4,879518319
177,201,4,891299387
137,461,4,879518279
42,462,4,884112800
226,463,3,888705966
227,195,5,880557539
150,436,2,880134532
69,58,3,888906070
96,277,3,878768882
38,53,5,874786488
59,305,5,882397833
204,146,3,889069782
126,464,4,880308256
64,60,5,893264466
71,38,4,878183684
228,465,5,891458193
72,402,3,878970681
199,96,3,887855087
36,343,1,878962675
125,327,4,892838865
99,466,4,884029430
59,467,1,882142057
8,338,2,891628883
56,468,3,881108548
155,82,4,884753202
19,469,5,874835165
109,107,3,875742822
97,470,3,879792220
20,404,3,892334680
229,118,3,882820803
176,378,5,890116575
150,471,3,880133116
230,435,4,888185947
121,472,5,888550130
87,444,5,884287927
231,61,4,880915258
232,118,3,884584426
192,473,4,889655162
27,422,3,888803537
155,160,3,884752562
81,474,5,891383319
2,475,5,879023663
93,464,5,878347915
210,476,5,875385198
39,435,5,891351624
106,477,2,888068651
11,208,1,879374969
56,195,4,881106072
48,478,4,882827834
103,4,2,879454782
155,6,5,884732407
89,409,2,892243079
118,335,4,892911290
173,186,1,891409564
12,479,4,878141681
81,156,3,891382121
36,480,1,878962349
137,481,4,879517062
15,190,4,888082495
127,112,4,879454977
191,482,3,875246662
112,483,1,883601089
120,200,5,877124871
20,484,3,892079237
39,106,5,891351653
55,231,5,879875774
233,485,1,877835102
93,457,5,883613334
214,486,4,876504442
18,160,3,879521474
91,295,3,891722933
22,487,4,892738277
234,50,4,879879720
198,41,5,880484286
36,488,1,878962675
129,2,4,880928519
81,407,4,891384357
36,489,2,878962997
12,241,4,877531537
136,490,4,892242403
221,491,2,884365357
66,402,5,875640679
172,492,1,874951798
4,368,1,880602264
36,137,4,878962919
183,493,4,879216529
231,425,2,880916070
93,153,5,878348289
4,256,4,880606043
117,7,4,878542441
156,87,5,876954456
23,17,2,889502756
91,494,3,891723883
12,207,4,877533058
181,131,5,889181247
82,398,5,880245145
68,402,3,886472369
11,436,2,879376483
48,115,4,882826982
18,95,4,879522819
109,135,3,875745160
219,57,5,875072674
38,96,4,874786366
150,182,4,880135069
120,301,3,881681663
123,169,1,891170745
9,495,4,886323937
235,496,3,879439078
179,497,4,889739212
168,261,3,891560753
39,282,5,891353011
53,498,5,888204997
164,140,5,882027109
40,499,3,877888944
172,500,4,874951382
89,501,4,884304328
18,502,3,879549996
39,114,5,891353543
145,386,5,875076827
215,99,5,877557028
25,503,4,879196354
130,35,5,877720733
53,196,4,888206809
221,495,3,884365075
57,504,4,881105516
99,505,4,883955224
205,356,4,891271545
192,422,5,889655619
125,481,5,892836309
41,52,3,885329671
16,455,5,879468547
68,282,3,886474396
236,506,1,883217030
165,403,2,888442275
81,507,5,891383912
10,508,4,883601713
76,509,1,875297433
12,152,4,875807004
71,393,3,878183565
143,378,5,875239383
56,85,3,881108873
115,161,4,875801778
68,241,3,886472466
178,354,1,880563641
198,75,2,880485726
4,510,3,880601905
10,403,2,883600406
134,174,4,882157285
116,153,3,882164727
27,59,1,888801316
165,511,4,888465201
172,512,5,874951695
186,403,4,891680028
113,179,5,880129628
52,13,4,885852817
88,191,3,886989501
156,32,5,876955868
107,78,5,876974133
126,244,4,880307940
10,156,2,883268278
237,165,5,879459859
92,112,4,879968029
9,68,4,886323525
160,513,2,889912691
12,287,5,877532470
76,514,3,888465209
116,10,5,882165103
191,169,5,875245462
238,515,2,891042938
73,253,3,891905896
42,505,5,884114471
217,53,5,878746685
199,118,3,887854726
58,97,2,879669401
167,364,4,888104122
36,164,1,878963275
178,475,4,880578814
103,516,3,879455021
104,220,3,878955973
71,124,1,878184290
63,229,3,891550649
163,517,4,891435704
148,97,3,877488366
98,518,5,886432989
146,306,3,880314383
107,364,1,876974198
109,519,4,876513830
29,298,4,876858346
233,142,4,878019342
15,184,4,888082468
110,520,1,875636493
47,88,5,885678724
224,521,5,888552084
57,501,4,881104148
54,201,4,880037203
103,181,3,882813248
126,150,5,880307072
66,522,2,886443708
39,523,3,891351772
55,205,2,879876813
43,524,4,875334340
117,525,2,878542201
20,439,2,892079538
71,526,5,878184113
239,240,5,875322758
39,197,3,891354639
96,216,3,878769410
123,200,3,891170824
1,527,4,881251863
118,528,4,892683275
96,529,3,876311344
39,530,2,891353357
116,531,4,882164644
213,216,4,883889102
76,391,5,875296891
24,532,3,887738151
130,388,5,877722736
175,178,3,877128388
171,533,4,880434940
77,216,5,875271896
202,345,4,886372527
100,364,3,883450643
93,534,3,878347818
240,431,3,885272654
241,141,4,891015319
124,25,4,877019411
173,183,4,891409070
172,149,5,874951695
76,535,3,875298314
181,536,5,889181015
216,486,5,883526288
143,217,4,875239125
16,208,4,879467361
2,304,1,879023607
190,291,3,888625754
165,132,2,888465739
91,165,3,885870665
181,35,5,889178833
173,537,5,891409839
201,25,4,891700426
117,141,3,874965739
15,519,1,888103729
16,538,1,879543831
61,539,4,883327734
86,156,4,884204501
181,540,5,889178887
10,190,3,883601277
138,541,4,876374419
103,400,4,882995615
88,542,3,886988574
160,294,3,889908462
47,543,1,885678436
59,544,2,882398763
42,82,4,884112201
59,545,1,882397068
139,546,3,891544465
152,181,4,884197264
71,547,3,878182589
76,548,4,875314144
204,355,2,889070109
103,478,3,879828720
181,30,3,889178762
59,549,4,882141727
18,171,3,879527421
223,550,5,883108476
178,184,3,880572950
198,160,4,880484523
53,111,2,888204466
241,185,3,891014373
135,551,3,884151344
11,355,5,879375169
86,30,3,884207833
183,552,4,879217509
98,464,5,886514261
81,296,5,891383241
115,553,3,880396702
141,554,2,891375260
211,51,5,879297965
146,544,3,875154718
221,32,5,884364502
233,261,4,883295500
115,555,4,876251160
101,349,1,891456350
12,556,5,877532965
39,212,3,891354217
118,13,5,892679439
14,247,5,887730676
181,501,5,889180446
188,547,4,884403531
143,556,2,875239691
46,557,3,879572284
91,558,2,891723706
100,402,4,883452307
146,7,4,880314031
79,559,3,879858003
19,560,4,875086354
125,93,1,892836623
135,416,4,884068521
221,501,4,884963365
31,561,4,882076146
203,98,5,880149074
4,160,4,880605665
146,193,2,875154535
242,150,4,879443288
86,24,2,884206513
4,192,4,880608037
114,552,4,891371676
128,431,3,879542688
243,100,1,890286933
239,254,5,875323003
84,203,3,885849419
142,562,3,879283385
132,563,3,877819265
20,47,2,892335042
52,233,3,885852301
69,147,3,888904653
42,51,3,884111312
206,412,1,884050661
59,53,5,882140354
120,208,2,877125350
224,356,5,888552084
241,475,4,891016220
167,552,4,888104191
219,153,4,875074329
38,496,4,874786419
77,564,1,882182634
54,30,4,880037418
126,115,4,887665549
36,565,3,878963086
178,292,4,880581344
120,566,3,876198301
216,165,4,883526268
136,567,5,890881557
244,568,2,883512658
62,155,5,883698495
198,569,5,880484370
245,570,4,886047442
8,319,4,891628501
41,490,4,885328991
246,63,4,881452685
105,571,3,891388286
11,10,2,879374640
19,544,4,875086920
100,572,4,883452711
69,573,2,888907527
120,389,3,875991047
18,359,4,879520813
178,319,3,880578711
211,301,4,879297442
143,90,5,874954260
36,213,1,878961749
209,176,4,879633745
73,283,4,891904300
24,574,4,887737647
144,575,4,889126943
143,30,3,875239018
55,576,4,879877008
83,247,2,878091682
74,356,5,879362124
2,577,4,891719774
247,437,4,891699426
131,578,3,891438351
110,579,1,875721432
19,413,3,875086534
248,188,5,877107640
77,580,2,875272833
39,534,5,891351685
38,136,5,874792907
126,346,5,880307751
27,581,3,888803537
11,2,3,879371909
106,582,3,888065577
109,152,3,875742647
120,197,2,877822854
241,583,5,891015049
12,468,3,877532173
76,367,5,875296435
38,6,5,889174904
11,574,4,879373821
68,62,1,886475980
126,319,4,880308690
28,50,5,875747319
130,184,5,877719333
143,503,2,875239914
81,584,5,891383866
103,87,2,879452769
56,32,4,881106711
16,527,4,879484981
218,356,5,878944679
165,585,3,888442436
91,586,4,885873006
160,32,4,889908539
69,587,3,888907527
225,504,4,884534968
113,588,3,880130764
204,589,1,889070011
13,334,4,884127082
42,577,1,884140751
152,13,5,884196640
39,264,3,892133739
1,376,4,881251728
164,67,3,882145465
54,54,4,880036747
116,530,4,882152471
92,355,4,879967225
128,590,3,879524564
39,199,3,891351287
12,591,5,877533224
24,592,4,887736743
238,564,2,891625949
96,132,1,878768741
24,313,4,887739257
53,180,1,888203658
179,593,3,889739539
77,132,2,885557506
249,152,4,881198966
172,496,4,874950889
187,490,4,890595313
120,203,3,878104594
86,122,3,884208173
249,279,3,881197771
14,422,4,887730589
36,134,1,878962392
150,443,2,880134296
250,594,3,888407741
206,78,2,884050309
251,595,4,883782854
63,596,2,891549841
143,87,4,874954497
38,312,4,877934828
23,597,4,877877649
69,330,2,888904353
31,598,2,882079446
117,336,4,875072125
193,150,4,889401906
188,159,4,884402860
19,88,4,874833827
39,9,5,891353892
138,232,4,877661496
10,599,4,883602212
139,141,4,891543241
160,600,4,889909691
252,11,3,879543487
18,262,1,879524216
25,208,4,879196231
52,11,4,885853415
10,95,4,883601365
26,601,1,892433660
241,313,4,891029877
3,47,3,878888025
97,602,3,879793715
115,603,3,880396494
112,53,5,883601425
172,458,1,874951054
36,604,1,878962278
97,102,3,879791948
253,2,5,888180227
71,407,5,878183285
254,168,4,875028123
128,605,4,879542460
255,470,5,877888346
59,451,3,882397502
93,156,4,878340824
16,544,4,879483510
130,217,2,877717833
156,289,5,876954927
225,141,5,884535433
125,200,5,879454309
60,561,5,879024043
109,606,2,875743978
19,69,5,874833668
20,451,3,892335372
181,103,5,889178798
119,607,3,879455166
91,525,2,891723807
256,217,4,882848925
63,58,3,891550684
96,35,4,878770027
77,608,3,888396967
201,301,3,891700925
257,206,1,892151366
48,274,4,882826306
142,609,4,877123315
40,610,5,877888613
189,607,3,876451911
151,156,5,876785704
24,102,4,887736696
216,611,4,883524320
219,78,3,875073648
210,495,5,875385007
44,382,4,884921794
20,32,4,892078567
18,557,3,879522917
91,612,4,885873423
17,282,4,879270769
247,50,4,891698613
97,240,5,879793022
154,1,3,879138235
63,613,3,891550067
47,83,4,885680374
126,614,4,880308690
115,105,4,877984546
98,292,5,886513729
116,484,5,882164231
53,232,4,888204349
123,367,1,891171174
4,526,3,880607489
83,54,4,878091818
99,14,3,883956468
187,371,5,890595636
56,615,2,881108815
34,616,5,884239744
17,617,4,879270327
71,189,2,883816184
258,117,3,892004275
259,338,1,884967253
231,83,5,880915942
106,208,1,888069513
16,182,4,879467959
222,618,5,879525987
245,496,5,886047292
260,619,1,889237269
118,372,3,892683895
93,69,4,878341343
238,141,4,891033697
229,237,4,882821942
91,102,4,885870231
115,609,3,876251944
182,53,5,880124648
16,620,1,879543418
108,621,5,885412840
18,254,4,879521856
150,612,4,880134261
118,512,4,892679067
97,622,3,879791816
36,623,1,878962240
139,147,4,891543227
66,590,4,875656164
219,103,5,875073128
89,320,5,884305353
4,89,5,880606385
174,268,4,891732393
6,85,4,884183406
68,473,4,886472400
198,598,3,880485197
130,94,5,877722736
128,624,5,879524199
36,625,1,878963305
77,553,3,875272195
13,432,5,884128499
225,11,3,884535840
143,51,4,875239658
247,220,5,891699296
128,296,5,879524368
88,201,3,886988449
9,173,5,886323068
232,156,5,884584338
93,412,4,878346997
2,626,3,879023571
139,567,4,891544414
138,97,4,880610814
165,486,2,888465347
247,221,2,891699491
117,13,4,878873388
253,196,1,888179833
198,136,4,880484587
118,627,3,892679374
91,628,5,891725332
136,102,5,890881294
109,192,2,876513785
38,36,3,880913705
126,629,3,880307140
109,630,3,875309344
71,631,3,881060155
76,217,4,875306910
110,632,1,875635807
161,607,4,884992603
152,633,5,884197330
113,178,3,880130515
59,634,5,882139901
55,346,5,879875734
40,511,5,877889186
36,99,3,878961227
151,508,4,874785843
8,207,3,891628630
20,181,3,892079190
23,335,2,877880041
112,25,3,883601324
82,102,5,881432488
33,97,3,880475245
205,635,2,891271697
94,393,2,886122031
258,357,5,892002352
167,522,3,888104805
60,599,4,879024279
179,478,2,889740286
110,25,4,875635748
38,241,5,874787526
11,478,5,879375588
181,354,5,889178689
69,636,3,888905520
115,30,5,875216932
94,422,4,886123596
223,273,5,883108797
239,613,5,875322875
76,637,3,875314334
260,118,1,889237247
159,339,3,877136564
75,638,4,877636556
63,639,1,891548802
47,31,3,888469392
181,258,3,889180338
29,250,5,876862078
16,640,2,879544629
129,641,5,880935294
93,225,3,878347392
14,319,5,887736454
193,164,4,889402340
23,412,2,877878414
78,337,3,881961671
9,155,3,886324276
113,471,3,880131236
96,252,1,884713755
178,642,4,880564570
120,87,4,876079113
66,643,1,875660468
178,25,4,880563619
119,13,3,879455730
89,275,5,884304812
16,644,4,879466771
203,84,5,880148782
18,250,2,879551380
66,47,3,875655961
155,528,3,884752924
4,264,3,880606533
170,251,2,880130481
197,595,3,883681561
173,2,3,891409070
261,356,4,879035347
103,645,3,879829618
137,549,4,879518714
36,25,3,878962392
252,176,4,879544145
76,103,4,875310606
117,646,5,874965970
113,355,4,880130640
38,201,4,882659211
55,232,5,879875940
170,190,1,880131088
104,431,4,878955139
125,260,5,879454532
92,434,4,879969349
19,647,5,874871766
52,97,4,885852337
202,131,5,889225463
120,648,2,877878772
84,216,3,885848559
110,649,3,875635225
218,174,5,878944406
135,136,5,884065035
221,143,2,884366187
128,64,5,879524368
251,140,5,883782509
42,94,3,884112801
47,18,1,885679157
73,406,4,891903067
53,171,4,888206254
160,29,3,889907971
71,34,4,878183336
26,455,5,892432062
53,544,2,888205188
165,650,3,888442275
6,651,3,884126061
